Grid ID,Latitude,Longitude
3729,23.125,-97.875
3730,23.125,-97.625
3731,23.125,-97.375
3732,23.125,-97.125
3733,23.125,-96.875
3734,23.125,-96.625
3735,23.125,-96.375
3736,23.125,-96.125
3737,23.125,-95.875
3738,23.125,-95.625
3739,23.125,-95.375
3740,23.125,-95.125
3741,23.125,-94.875
3742,23.125,-94.625
3743,23.125,-94.375
3744,23.125,-94.125
3745,23.125,-93.875
3746,23.125,-93.625
3747,23.125,-93.375
3748,23.125,-93.125
3749,23.125,-92.875
3750,23.125,-92.625
3751,23.125,-92.375
3752,23.125,-92.125
3753,23.125,-91.875
3754,23.125,-91.625
3755,23.125,-91.375
3756,23.125,-91.125
3757,23.125,-90.875
3758,23.125,-90.625
3759,23.125,-90.375
3760,23.125,-90.125
3761,23.125,-89.875
3762,23.125,-89.625
3763,23.125,-89.375
3764,23.125,-89.125
3765,23.125,-88.875
3766,23.125,-88.625
3767,23.125,-88.375
3768,23.125,-88.125
3769,23.125,-87.875
3770,23.125,-87.625
3771,23.125,-87.375
3772,23.125,-87.125
3773,23.125,-86.875
3774,23.125,-86.625
3775,23.125,-86.375
3776,23.125,-86.125
3777,23.125,-85.875
3778,23.125,-85.625
3779,23.125,-85.375
3780,23.125,-85.125
3781,23.125,-84.875
3782,23.125,-84.625
3783,23.125,-84.375
3784,23.125,-84.125
3785,23.125,-83.875
3786,23.125,-83.625
3787,23.125,-83.375
3788,23.125,-83.125
3789,23.125,-82.875
3790,23.125,-82.625
3791,23.125,-82.375
3792,23.125,-82.125
3793,23.125,-81.875
3794,23.125,-81.625
3795,23.125,-81.375
3796,23.125,-81.125
3797,23.125,-80.875
3798,23.125,-80.625
3799,23.125,-80.375
3800,23.125,-80.125
3801,23.125,-79.875
3802,23.125,-79.625
3803,23.125,-79.375
3804,23.125,-79.125
3805,23.125,-78.875
3806,23.125,-78.625
3807,23.125,-78.375
3808,23.125,-78.125
3809,23.125,-77.875
3810,23.125,-77.625
3811,23.125,-77.375
3812,23.125,-77.125
3813,23.125,-76.875
3814,23.125,-76.625
3815,23.125,-76.375
3816,23.125,-76.125
3817,23.125,-75.875
3818,23.125,-75.625
3819,23.125,-75.375
3820,23.125,-75.125
3821,23.125,-74.875
3822,23.125,-74.625
3823,23.125,-74.375
3824,23.125,-74.125
3825,23.125,-73.875
3826,23.125,-73.625
3827,23.125,-73.375
3828,23.125,-73.125
3829,23.125,-72.875
3830,23.125,-72.625
3831,23.125,-72.375
3832,23.125,-72.125
3833,23.125,-71.875
3834,23.125,-71.625
3835,23.125,-71.375
3836,23.125,-71.125
3837,23.125,-70.875
3838,23.125,-70.625
3839,23.125,-70.375
3840,23.125,-70.125
3841,23.125,-69.875
3842,23.125,-69.625
3843,23.125,-69.375
3844,23.125,-69.125
3845,23.125,-68.875
3846,23.125,-68.625
3847,23.125,-68.375
3848,23.125,-68.125
3849,23.125,-67.875
3850,23.125,-67.625
3851,23.125,-67.375
3852,23.125,-67.125
3853,23.125,-66.875
3854,23.125,-66.625
3855,23.125,-66.375
3856,23.125,-66.125
3857,23.125,-65.875
3858,23.125,-65.625
3859,23.125,-65.375
3860,23.125,-65.125
3861,23.125,-64.875
3862,23.125,-64.625
3863,23.125,-64.375
3864,23.125,-64.125
3865,23.125,-63.875
3866,23.125,-63.625
3867,23.125,-63.375
3868,23.125,-63.125
3869,23.125,-62.875
3870,23.125,-62.625
3871,23.125,-62.375
3872,23.125,-62.125
3873,23.125,-61.875
3874,23.125,-61.625
3875,23.125,-61.375
3876,23.125,-61.125
3877,23.125,-60.875
3878,23.125,-60.625
3879,23.125,-60.375
3880,23.125,-60.125
3881,23.125,-59.875
3882,23.125,-59.625
3883,23.125,-59.375
3884,23.125,-59.125
3885,23.125,-58.875
3886,23.125,-58.625
3887,23.125,-58.375
3888,23.125,-58.125
3889,23.125,-57.875
3890,23.125,-57.625
3891,23.125,-57.375
3892,23.125,-57.125
3893,23.125,-56.875
3894,23.125,-56.625
3895,23.125,-56.375
3896,23.125,-56.125
3897,23.125,-55.875
3898,23.125,-55.625
3899,23.125,-55.375
3900,23.125,-55.125
3901,23.375,-129.875
3902,23.375,-129.625
3903,23.375,-129.375
3904,23.375,-129.125
3905,23.375,-128.875
3906,23.375,-128.625
3907,23.375,-128.375
3908,23.375,-128.125
3909,23.375,-127.875
3910,23.375,-127.625
3911,23.375,-127.375
3912,23.375,-127.125
3913,23.375,-126.875
3914,23.375,-126.625
3915,23.375,-126.375
3916,23.375,-126.125
3917,23.375,-125.875
3918,23.375,-125.625
3919,23.375,-125.375
3920,23.375,-125.125
3921,23.375,-124.875
3922,23.375,-124.625
3923,23.375,-124.375
3924,23.375,-124.125
3925,23.375,-123.875
3926,23.375,-123.625
3927,23.375,-123.375
3928,23.375,-123.125
3929,23.375,-122.875
3930,23.375,-122.625
3931,23.375,-122.375
3932,23.375,-122.125
3933,23.375,-121.875
3934,23.375,-121.625
3935,23.375,-121.375
3936,23.375,-121.125
3937,23.375,-120.875
3938,23.375,-120.625
3939,23.375,-120.375
3940,23.375,-120.125
3941,23.375,-119.875
3942,23.375,-119.625
3943,23.375,-119.375
3944,23.375,-119.125
3945,23.375,-118.875
3946,23.375,-118.625
3947,23.375,-118.375
3948,23.375,-118.125
3949,23.375,-117.875
3950,23.375,-117.625
3951,23.375,-117.375
3952,23.375,-117.125
3953,23.375,-116.875
3954,23.375,-116.625
3955,23.375,-116.375
3956,23.375,-116.125
3957,23.375,-115.875
3958,23.375,-115.625
3959,23.375,-115.375
3960,23.375,-115.125
3961,23.375,-114.875
3962,23.375,-114.625
3963,23.375,-114.375
3964,23.375,-114.125
3965,23.375,-113.875
3966,23.375,-113.625
3967,23.375,-113.375
3968,23.375,-113.125
3969,23.375,-112.875
3970,23.375,-112.625
3971,23.375,-112.375
3972,23.375,-112.125
3973,23.375,-111.875
3974,23.375,-111.625
3975,23.375,-111.375
3976,23.375,-111.125
3977,23.375,-110.875
3978,23.375,-110.625
3979,23.375,-110.375
3980,23.375,-110.125
3981,23.375,-109.875
3982,23.375,-109.625
3983,23.375,-109.375
3984,23.375,-109.125
3985,23.375,-108.875
3986,23.375,-108.625
3987,23.375,-108.375
3988,23.375,-108.125
3989,23.375,-107.875
3990,23.375,-107.625
3991,23.375,-107.375
3992,23.375,-107.125
3993,23.375,-106.875
3994,23.375,-106.625
3995,23.375,-106.375
3996,23.375,-106.125
3997,23.375,-105.875
3998,23.375,-105.625
3999,23.375,-105.375
4000,23.375,-105.125
4001,23.375,-104.875
4002,23.375,-104.625
4003,23.375,-104.375
4004,23.375,-104.125
4005,23.375,-103.875
4006,23.375,-103.625
4007,23.375,-103.375
4008,23.375,-103.125
4009,23.375,-102.875
4010,23.375,-102.625
4011,23.375,-102.375
4012,23.375,-102.125
4013,23.375,-101.875
4014,23.375,-101.625
4015,23.375,-101.375
4016,23.375,-101.125
4017,23.375,-100.875
4018,23.375,-100.625
4019,23.375,-100.375
4020,23.375,-100.125
4021,23.375,-99.875
4022,23.375,-99.625
4023,23.375,-99.375
4024,23.375,-99.125
4025,23.375,-98.875
4026,23.375,-98.625
4027,23.375,-98.375
4028,23.375,-98.125
4029,23.375,-97.875
4030,23.375,-97.625
4031,23.375,-97.375
4032,23.375,-97.125
4033,23.375,-96.875
4034,23.375,-96.625
4035,23.375,-96.375
4036,23.375,-96.125
4037,23.375,-95.875
4038,23.375,-95.625
4039,23.375,-95.375
4040,23.375,-95.125
4041,23.375,-94.875
4042,23.375,-94.625
4043,23.375,-94.375
4044,23.375,-94.125
4045,23.375,-93.875
4046,23.375,-93.625
4047,23.375,-93.375
4048,23.375,-93.125
4049,23.375,-92.875
4050,23.375,-92.625
4051,23.375,-92.375
4052,23.375,-92.125
4053,23.375,-91.875
4054,23.375,-91.625
4055,23.375,-91.375
4056,23.375,-91.125
4057,23.375,-90.875
4058,23.375,-90.625
4059,23.375,-90.375
4060,23.375,-90.125
4061,23.375,-89.875
4062,23.375,-89.625
4063,23.375,-89.375
4064,23.375,-89.125
4065,23.375,-88.875
4066,23.375,-88.625
4067,23.375,-88.375
4068,23.375,-88.125
4069,23.375,-87.875
4070,23.375,-87.625
4071,23.375,-87.375
4072,23.375,-87.125
4073,23.375,-86.875
4074,23.375,-86.625
4075,23.375,-86.375
4076,23.375,-86.125
4077,23.375,-85.875
4078,23.375,-85.625
4079,23.375,-85.375
4080,23.375,-85.125
4081,23.375,-84.875
4082,23.375,-84.625
4083,23.375,-84.375
4084,23.375,-84.125
4085,23.375,-83.875
4086,23.375,-83.625
4087,23.375,-83.375
4088,23.375,-83.125
4089,23.375,-82.875
4090,23.375,-82.625
4091,23.375,-82.375
4092,23.375,-82.125
4093,23.375,-81.875
4094,23.375,-81.625
4095,23.375,-81.375
4096,23.375,-81.125
4097,23.375,-80.875
4098,23.375,-80.625
4099,23.375,-80.375
4100,23.375,-80.125
4101,23.375,-79.875
4102,23.375,-79.625
4103,23.375,-79.375
4104,23.375,-79.125
4105,23.375,-78.875
4106,23.375,-78.625
4107,23.375,-78.375
4108,23.375,-78.125
4109,23.375,-77.875
4110,23.375,-77.625
4111,23.375,-77.375
4112,23.375,-77.125
4113,23.375,-76.875
4114,23.375,-76.625
4115,23.375,-76.375
4116,23.375,-76.125
4117,23.375,-75.875
4118,23.375,-75.625
4119,23.375,-75.375
4120,23.375,-75.125
4121,23.375,-74.875
4122,23.375,-74.625
4123,23.375,-74.375
4124,23.375,-74.125
4125,23.375,-73.875
4126,23.375,-73.625
4127,23.375,-73.375
4128,23.375,-73.125
4129,23.375,-72.875
4130,23.375,-72.625
4131,23.375,-72.375
4132,23.375,-72.125
4133,23.375,-71.875
4134,23.375,-71.625
4135,23.375,-71.375
4136,23.375,-71.125
4137,23.375,-70.875
4138,23.375,-70.625
4139,23.375,-70.375
4140,23.375,-70.125
4141,23.375,-69.875
4142,23.375,-69.625
4143,23.375,-69.375
4144,23.375,-69.125
4145,23.375,-68.875
4146,23.375,-68.625
4147,23.375,-68.375
4148,23.375,-68.125
4149,23.375,-67.875
4150,23.375,-67.625
4151,23.375,-67.375
4152,23.375,-67.125
4153,23.375,-66.875
4154,23.375,-66.625
4155,23.375,-66.375
4156,23.375,-66.125
4157,23.375,-65.875
4158,23.375,-65.625
4159,23.375,-65.375
4160,23.375,-65.125
4161,23.375,-64.875
4162,23.375,-64.625
4163,23.375,-64.375
4164,23.375,-64.125
4165,23.375,-63.875
4166,23.375,-63.625
4167,23.375,-63.375
4168,23.375,-63.125
4169,23.375,-62.875
4170,23.375,-62.625
4171,23.375,-62.375
4172,23.375,-62.125
4173,23.375,-61.875
4174,23.375,-61.625
4175,23.375,-61.375
4176,23.375,-61.125
4177,23.375,-60.875
4178,23.375,-60.625
4179,23.375,-60.375
4180,23.375,-60.125
4181,23.375,-59.875
4182,23.375,-59.625
4183,23.375,-59.375
4184,23.375,-59.125
4185,23.375,-58.875
4186,23.375,-58.625
4187,23.375,-58.375
4188,23.375,-58.125
4189,23.375,-57.875
4190,23.375,-57.625
4191,23.375,-57.375
4192,23.375,-57.125
4193,23.375,-56.875
4194,23.375,-56.625
4195,23.375,-56.375
4196,23.375,-56.125
4197,23.375,-55.875
4198,23.375,-55.625
4199,23.375,-55.375
4200,23.375,-55.125
4201,23.625,-129.875
4202,23.625,-129.625
4203,23.625,-129.375
4204,23.625,-129.125
4205,23.625,-128.875
4206,23.625,-128.625
4207,23.625,-128.375
4208,23.625,-128.125
4209,23.625,-127.875
4210,23.625,-127.625
4211,23.625,-127.375
4212,23.625,-127.125
4213,23.625,-126.875
4214,23.625,-126.625
4215,23.625,-126.375
4216,23.625,-126.125
4217,23.625,-125.875
4218,23.625,-125.625
4219,23.625,-125.375
4220,23.625,-125.125
4221,23.625,-124.875
4222,23.625,-124.625
4223,23.625,-124.375
4224,23.625,-124.125
4225,23.625,-123.875
4226,23.625,-123.625
4227,23.625,-123.375
4228,23.625,-123.125
4229,23.625,-122.875
4230,23.625,-122.625
4231,23.625,-122.375
4232,23.625,-122.125
4233,23.625,-121.875
4234,23.625,-121.625
4235,23.625,-121.375
4236,23.625,-121.125
4237,23.625,-120.875
4238,23.625,-120.625
4239,23.625,-120.375
4240,23.625,-120.125
4241,23.625,-119.875
4242,23.625,-119.625
4243,23.625,-119.375
4244,23.625,-119.125
4245,23.625,-118.875
4246,23.625,-118.625
4247,23.625,-118.375
4248,23.625,-118.125
4249,23.625,-117.875
4250,23.625,-117.625
4251,23.625,-117.375
4252,23.625,-117.125
4253,23.625,-116.875
4254,23.625,-116.625
4255,23.625,-116.375
4256,23.625,-116.125
4257,23.625,-115.875
4258,23.625,-115.625
4259,23.625,-115.375
4260,23.625,-115.125
4261,23.625,-114.875
4262,23.625,-114.625
4263,23.625,-114.375
4264,23.625,-114.125
4265,23.625,-113.875
4266,23.625,-113.625
4267,23.625,-113.375
4268,23.625,-113.125
4269,23.625,-112.875
4270,23.625,-112.625
4271,23.625,-112.375
4272,23.625,-112.125
4273,23.625,-111.875
4274,23.625,-111.625
4275,23.625,-111.375
4276,23.625,-111.125
4277,23.625,-110.875
4278,23.625,-110.625
4279,23.625,-110.375
4280,23.625,-110.125
4281,23.625,-109.875
4282,23.625,-109.625
4283,23.625,-109.375
4284,23.625,-109.125
4285,23.625,-108.875
4286,23.625,-108.625
4287,23.625,-108.375
4288,23.625,-108.125
4289,23.625,-107.875
4290,23.625,-107.625
4291,23.625,-107.375
4292,23.625,-107.125
4293,23.625,-106.875
4294,23.625,-106.625
4295,23.625,-106.375
4296,23.625,-106.125
4297,23.625,-105.875
4298,23.625,-105.625
4299,23.625,-105.375
4300,23.625,-105.125
4301,23.625,-104.875
4302,23.625,-104.625
4303,23.625,-104.375
4304,23.625,-104.125
4305,23.625,-103.875
4306,23.625,-103.625
4307,23.625,-103.375
4308,23.625,-103.125
4309,23.625,-102.875
4310,23.625,-102.625
4311,23.625,-102.375
4312,23.625,-102.125
4313,23.625,-101.875
4314,23.625,-101.625
4315,23.625,-101.375
4316,23.625,-101.125
4317,23.625,-100.875
4318,23.625,-100.625
4319,23.625,-100.375
4320,23.625,-100.125
4321,23.625,-99.875
4322,23.625,-99.625
4323,23.625,-99.375
4324,23.625,-99.125
4325,23.625,-98.875
4326,23.625,-98.625
4327,23.625,-98.375
4328,23.625,-98.125
4329,23.625,-97.875
4330,23.625,-97.625
4331,23.625,-97.375
4332,23.625,-97.125
4333,23.625,-96.875
4334,23.625,-96.625
4335,23.625,-96.375
4336,23.625,-96.125
4337,23.625,-95.875
4338,23.625,-95.625
4339,23.625,-95.375
4340,23.625,-95.125
4341,23.625,-94.875
4342,23.625,-94.625
4343,23.625,-94.375
4344,23.625,-94.125
4345,23.625,-93.875
4346,23.625,-93.625
